Text,Rätt Kategori,Modell_Kategori,Tid (s),Rätt,Model,Antal Artiklar,Korrekt Klassifikation,Accuracy,Precision,Recall,CPU,GPU,Genomsnitt tid för artiklar
"Scissor Sisters triumph at Brits

US band Scissor Sisters led the winners at the UK music industry's Brit Awards, walkin...",entertainment,"The topic provided is a discussion about the best song of the last 25 years in music. Here are some opinions from various individuals regarding this subject:

1. Some believe that Angels by Robbie Williams deserves to win due to its popularity and emotional impact on listeners. They also mention that it has united generations and will continue to be played for many years to come.

2. Others argue that Angels should not have won, as they consider it to be an overplayed and oversentimental song. Instead, they believe that either Joy Division or Queen should have received the award due to their influential roles in shaping modern music.

3. Some people find Angels irritating, while others enjoy Robbie Williams' music but think that this is not the best song of the last 25 years and view it as an example of record company manipulation to keep an artist in the public eye.

4. There are those who argue that the entire concept of determining the best song of the last 25 years is a pointless exercise, as most of the original choices were poor.

5. Some individuals think that this award should go to someone with genuine talent and not just popularity or commercial success. They believe that songs like Bohemian Rhapsody and Nothing Compares 2 U are more timeless and better choices for the award.

6. Lastly, some people feel indifferent towards Angels but acknowledge its nostalgia value, stating that it may have been a better choice than other options like Will Young's music.",4.1,False,,,,,,,,,
"Jamelia's return to the top

R&B star Jamelia had three Brit nominations to go with her triple triumph at last year's Mo...",entertainment,Culture,0.19,False,,,,,,,,,
"Cult band Kasabian surge forward

Indie dance band Kasabian built up a cult following throughout 2004 to secure three Br...",entertainment,Culture,0.22,False,,,,,,,,,
"Brits debate over 'urban' music

Joss Stone, a 17-year-old soul singer from Devon, beat Dizzee Rascal, Jamelia, Lemar an...",entertainment,This news article can be categorized under 'Culture and Entertainment'.,0.92,False,,,,,,,,,
"Row threatens Hendrix museum plan

Proposals to open a museum dedicated to Jimi Hendrix are flailing because of a row ov...",entertainment,Category: Culture,0.18,False,,,,,,,,,
"No jail for singer Courtney Love

Singer Courtney Love has been spared jail for assault and drug offences, but must serv...",entertainment,Category: Law & Justice,0.21,False,,,,,,,,,
"Rapper Kanye West's shrewd soul

US hip-hop star Kanye West - who leads the race for this year's Grammys with 10 nominat...",entertainment,Kultur,0.23,False,,,,,,,,,
"Singer Christina Aguilera to wed

Pop star Christina Aguilera is to marry music executive Jordan Bratman, the singer's a...",entertainment,Culture,0.13,False,,,,,,,,,
"Brits return Keane to number one

Brits success has helped return Keane's award-winning album Hopes and Fears back to th...",entertainment,Culture,0.15,False,,,,,,,,,
"U2's desire to be number one

U2, who have won three prestigious Grammy Awards for their hit Vertigo, are stubbornly cli...",entertainment,Kultur,0.3,False,,,,,,,,,
"Lasting influence of legend Charles

Ray Charles, who has won a string of posthumous Grammy Awards, belonged to a pionee...",entertainment,This article falls under the category of: **Culture**,0.32,False,,,,,,,,,
"Grammys honour soul star Charles

The memory of soul legend Ray Charles dominated the music world's leading music ceremo...",entertainment,The category for this news article is: Music (Culture),0.32,False,,,,,,,,,
"Abba reunite for musical premiere

The original stars of Swedish pop quartet Abba have reunited for the home premiere of...",entertainment,Culture,0.16,False,,,,,,,,,
"Help for indies in download sales

A campaign has been launched to help independent labels get their music online and be...",entertainment,Business (Economy),0.16,False,,,,,,,,,
"T in the Park sells out in days

Tickets for Scotland's biggest music festival have sold out in record time, five months...",entertainment,Kultur,0.14,False,,,,,,,,,
"Black Sabbath top rock album poll

Black Sabbath have topped a list of the best British rock albums of all time.

The ba...",entertainment,Kultur,0.18,False,,,,,,,,,
"Michael film signals 'retirement'

Singer George Michael has said that a new film about his life is the start of a retir...",entertainment,Kultur,0.16,False,,,,,,,,,
"Hendrix guitar fetches £100,000

A much-loved guitar belonging to Jimi Hendrix has been sold for £100,000 at an auction ...",entertainment,"This news article can be categorized under 'Culture' or 'Music'. The focus is on a musical artifact and its sale, associated with the iconic musician Jimi Hendrix.",0.45,False,,,,,,,,,
"German music in a 'zombie' state

The German music business - the third largest in the world - is ""in the state of a zom...",entertainment,Kultur,0.21,False,,,,,,,,,
"Musical treatment for Capra film

The classic film It's A Wonderful Life is to be turned into a musical by the producer ...",entertainment,Kultur,0.12,False,,,,,,,,,
"Famed music director Viotti dies

Conductor Marcello Viotti, director of Venice's famous La Fenice Theatre, has died in ...",entertainment,Culture,0.16,False,,,,,,,,,
"TV presenter Deeley drops CD:UK

Cat Deeley has resigned as host of ITV1's Saturday morning children's music show CD:UK ...",entertainment,Kultur,0.12,False,,,,,,,,,
"The Producers scoops stage awards

The Producers has beaten Mary Poppins in the battle of the blockbuster West End music...",entertainment,"The category for this news article is ""Culture"" or specifically ""Theatre and Performing Arts"".",0.42,False,,,,,,,,,
"Rocker Doherty in on-stage fight

Rock singer Pete Doherty has been involved in a fight with his band's guitarist at the...",entertainment,Kultur,0.17,False,,,,,,,,,
"The Sound of Music is coming home

The original stage production of The Sound of Music is to be performed for the first ...",entertainment,Kultur,0.13,False,,,,,,,,,
"Download chart debut is delayed

The inclusion of downloaded music in the official singles chart has been delayed for a ...",entertainment,Business (Ekonomi),0.18,False,,,,,,,,,
"Rapper films music video in jail

A US rapper awaiting trial for murder has filmed part of a music video in jail, angeri...",entertainment,Entertainment,0.16,True,,,,,,,,,
"Music man to the Oscars

Bill Conti's job of musical director of the Oscars show is not for the faint-hearted since cond...",entertainment,Kultur,0.28,False,,,,,,,,,
"Church urges Nelly show boycott

Church ministers are trying to prevent rapper Nelly performing in Arkansas, saying they...",entertainment,Kultur,0.14,False,,,,,,,,,
"Rap feud in 50 Cent's G-Unit crew

US rap star 50 Cent has said he has thrown protege The Game out of his G-Unit gang in...",entertainment,Entertainment,0.2,True,,,,,,,,,
"Prodigy join V Festival line-up

Essex act Prodigy are to headline the second stage at this year's V Festival, joining m...",entertainment,Kultur,0.13,False,,,,,,,,,
"DJ double act revamp chart show

DJ duo JK and Joel are taking over BBC Radio 1's flagship chart show on Sunday, adding ...",entertainment,Entertainment,0.21,True,,,,,,,,,
"Rapper 50 Cent scores chart first

Rapper 50 Cent has become the first solo artist to have three singles in the US top f...",entertainment,Music (Culture),0.16,False,,,,,,,,,
"Goodrem wins top female MTV prize

Pop singer Delta Goodrem has scooped one of the top individual prizes at the first Au...",entertainment,Category: Entertainment,0.15,False,,,,,,,,,
"REM announce new Glasgow concert

US band REM have announced plans to perform for 10,000 Scottish fans in a rescheduled ...",entertainment,Kultur,0.16,False,,,,,,,,,
"Rapper 50 Cent ends protege feud

Rapper 50 Cent has ended his public feud with his protege The Game as the pair said th...",entertainment,Culture,0.17,False,,,,,,,,,
"Musicians to tackle US red tape

Musicians' groups are to tackle US visa regulations which are blamed for hindering Brit...",entertainment,Culture,0.17,False,,,,,,,,,
"Angels 'favourite funeral song'

Angels by Robbie Williams is the song Britons would most like played at their funeral, ...",entertainment,Kultur,0.13,False,,,,,,,,,
"U2 stars enter rock Hall of Fame

Singer Bruce Springsteen has inducted Irish rock band U2 into the Rock and Roll Hall o...",entertainment,Kultur,0.19,False,,,,,,,,,
"Tough schedule delays Elliot show

Preview performances of the £3m musical Billy Elliot have been delayed to give the ch...",entertainment,Kultur,0.16,False,,,,,,,,,
"Singer Ian Brown 'in gig arrest'

Former Stone Roses singer Ian Brown was arrested after a fight during a concert in San...",entertainment,Entertainment,0.15,True,,,,,,,,,
"No UK premiere for Rings musical

The producers behind the Lord of the Rings musical have abandoned plans to premiere th...",entertainment,Kultur,0.17,False,,,,,,,,,
"Dame Julie pops in to see Poppins

Mary Poppins star Dame Julie Andrews watched the hit stage version of her classic fil...",entertainment,Kultur,0.13,False,,,,,,,,,
"Snow Patrol bassist exits group

Snow Patrol had ""no other course of action"" but to ask their co-founder and bassist to ...",entertainment,Music (Culture),0.18,False,,,,,,,,,
"Fockers keeps US box office lead

Film comedy Meet The Fockers, sequel to Meet The Parents, has topped the US box office...",entertainment,Entertainment (Culture),0.2,False,,,,,,,,,
"Spider-Man creator wins profits

Spider-Man creator Stan Lee is to get a multi-million dollar windfall after winning a c...",entertainment,Business,0.16,False,,,,,,,,,
"Fry set for role in Hitchhiker's

Actor Stephen Fry is joining the cast of the forthcoming film adaptation of The Hitchh...",entertainment,Culture,0.14,False,,,,,,,,,
"Bollywood draws global stars

British actress Antonia Bernath is making her debut in Kisna - the Warrior Poet, marking a...",entertainment,Kultur,0.21,False,,,,,,,,,
"Hollywood hunts hits at Sundance

The Sundance Film Festival, the movie industry's top destination for uncovering the ne...",entertainment,This news article can be categorized under 'Culture' or 'Arts and Entertainment'.,0.31,False,,,,,,,,,
"Actress Roberts takes spider role

Actress Julia Roberts will play the part of a spider in a new film version of childre...",entertainment,"Category: Entertainment or Arts (depending on context, as this article does not have specific economic aspects)",0.3,False,,,,,,,,,
"Film production 'falls' 40% in UK

The number of British films produced in the UK fell 40% in 2004, with movies starring...",entertainment,Economy,0.2,False,,,,,,,,,
"Fantasy book wins Hollywood deal

A British author has had the film rights to her children's bestseller snapped up for a...",entertainment,This news article can be categorized under 'Entertainment & Media' as it discusses the Hollywood acquisition of film rights for a fantasy book.,0.39,False,,,,,,,,,
"The comic book genius of Stan Lee

Stan Lee, the man responsible for a string of comic superheroes that have become hous...",entertainment,Entertainment (Culture),0.3,False,,,,,,,,,
"Bangkok film festival battles on

Organisers of the third Bangkok International Film Festival have been determined to ca...",entertainment,Kultur,0.22,False,,,,,,,,,
"Carry On star Patsy Rowlands dies

Actress Patsy Rowlands, known to millions for her roles in the Carry On films, has di...",entertainment,The category for this news article is 'Culture' or 'Entertainment'.,0.29,False,,,,,,,,,
"Tautou 'to star in Da Vinci film'

French actress Audrey Tautou, star of hit film Amelie, will play the female lead in t...",entertainment,Kultur,0.13,False,,,,,,,,,
"Double win for Sea Inside

Spanish movie The Sea Inside has been named best picture and star Javier Bardem best actor at...",entertainment,Kultur,0.12,False,,,,,,,,,
"BBC denies Blackadder TV comeback

The BBC has said there are no plans in the pipeline for a new series of hit comedy Bl...",entertainment,Culture,0.12,False,,,,,,,,,
